"Scenario";"ID";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Belang";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"VoorwaardeID";"Combinatie";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"Combinatie cirkelplot en vegetatieplot";"124382";"4010";"4010";"Versie 2.0";"Structuur";"veenmossen";"b";"bedekking veenmoslaag";"1";">=";"lf";FALSE;1321;"1321";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"124382";"4010";"4010";"Versie 2.0";"Vegetatie";"aantal veenmossen";NA;"aantal veenmossen";"0";">=";"1";FALSE;549;"549";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"124382";"4010";"4010";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"2";TRUE;328;"328";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"124382";"4010";"4010";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0,1";"<=";"30";TRUE;1441;"1441";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"124382";"4010";"4010";"Versie 2.0";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"80";"<=";"50";FALSE;1524;"1524";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"124382";"4010";"4010";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"3";">=";"B";FALSE;704;"704";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"124382";"4010";"4010";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"4";FALSE;329;"329 AND 547";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"124382";"4010";"4010";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal veenmossen";"0";">=";"1";FALSE;547;"329 AND 547";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"124382";"4010";"4010";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0,1";"<=";"10";TRUE;1443;"1443";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"124382";"4010";"4010";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"80";"<=";"50";FALSE;1508;"1508";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 2.0";"Structuur";"(korst)moslaag";"b";"bedekking moslaag";"27,5";">=";"1";TRUE;974;"974";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 2.0";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"1";">=";"cd";FALSE;697;"697";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 2.0";"Structuur";"naakte bodem";"zb";"bedekking open zand";"1";">=";"1";TRUE;1013;"1013";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 2.0";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal ouderdomsstadia";"1";">=";"3";FALSE;276;"276";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";"=";"1";TRUE;641;"641 AND 348";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"2";">=";"1";TRUE;348;"641 AND 348";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 2.0";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"0";"<";"10";TRUE;910;"910";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"1";"<=";"30";TRUE;1395;"1395";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 2.0";"Verstoring";"vergrassing/verruiging";"zb";"bedekking vergrassing/verruiging";"76";"<=";"50";FALSE;1564;"1564";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"1";">=";"HB";FALSE;701;"701";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open zand";"1";"<";"30";TRUE;1010;"2150 OR (1010 AND 998)";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open vegetaties";"28,5";">=";"10";TRUE;998;"2150 OR (1010 AND 998)";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"mozaïek met 2330";"0";"=";"1";FALSE;2150;"2150 OR (1010 AND 998)";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal talrijke ouderdomsstadia";"0";">=";"2";FALSE;544;"544 AND 1919";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"climax- of degeneratiestadium aanwezig";"0";">=";"1";FALSE;1919;"544 AND 1919";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";">=";"1";TRUE;642;"642 AND 342";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"1";TRUE;342;"642 AND 342";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"0";"<=";"10";TRUE;906;"906";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"1";"<=";"10";TRUE;1389;"1389";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"76";"<=";"50";FALSE;1552;"1552";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1711;"1711";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 2.0";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"cd";TRUE;706;"706";"Binnen";"Atlantic";0,867530016283834;108,011428571429;93,7031563874116
"Combinatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 2.0";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal ouderdomsstadia";"3";">=";"2";TRUE;273;"273";"Binnen";"Atlantic";0,867530016283834;108,011428571429;93,7031563874116
"Combinatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";"=";"1";TRUE;637;"637 AND 384";"Binnen";"Atlantic";0,867530016283834;108,011428571429;93,7031563874116
"Combinatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"1";FALSE;384;"637 AND 384";"Binnen";"Atlantic";0,867530016283834;108,011428571429;93,7031563874116
"Combinatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"70";"<=";"30";FALSE;1445;"1445";"Binnen";"Atlantic";0,867530016283834;108,011428571429;93,7031563874116
"Combinatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 2.0";"Verstoring";"vergrassing/verruiging";"zb";"bedekking vergrassing/verruiging";"34,80256";"<=";"50";TRUE;1560;"1560";"Binnen";"Atlantic";0,867530016283834;108,011428571429;93,7031563874116
"Combinatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"HB";TRUE;685;"685";"Binnen";"Atlantic";0,867530016283834;108,011428571429;93,7031563874116
"Combinatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal talrijke ouderdomsstadia";"2";">=";"2";TRUE;543;"543 AND 1918";"Binnen";"Atlantic";0,867530016283834;108,011428571429;93,7031563874116
"Combinatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"climax- of degeneratiestadium aanwezig";"1";">=";"1";TRUE;1918;"543 AND 1918";"Binnen";"Atlantic";0,867530016283834;108,011428571429;93,7031563874116
"Combinatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Vegetatie";"sleutelsoorten";NA;"aanwezigheid struikheide";"1";">=";"1";TRUE;643;"643 AND 322";"Binnen";"Atlantic";0,867530016283834;108,011428571429;93,7031563874116
"Combinatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Vegetatie";"sleutelsoorten";NA;"aantal sleutelsoorten";"0";">=";"1";FALSE;322;"643 AND 322";"Binnen";"Atlantic";0,867530016283834;108,011428571429;93,7031563874116
"Combinatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"0";"<=";"10";TRUE;806;"806";"Binnen";"Atlantic";0,867530016283834;108,011428571429;93,7031563874116
"Combinatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"70";"<=";"10";FALSE;1435;"1435";"Binnen";"Atlantic";0,867530016283834;108,011428571429;93,7031563874116
"Combinatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"33,472";"<=";"50";TRUE;1506;"1506";"Binnen";"Atlantic";0,867530016283834;108,011428571429;93,7031563874116
"Combinatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"2";"<=";"10";TRUE;1712;"1712";"Binnen";"Atlantic";0,867530016283834;108,011428571429;93,7031563874116
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Structuur";"(korst)moslaag";"b";"bedekking moslaag";"15";">=";"1";TRUE;974;"974";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"cd";TRUE;697;"697";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Structuur";"naakte bodem";"zb";"bedekking open zand";"0";">=";"1";FALSE;1013;"1013";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal ouderdomsstadia";"3";">=";"3";TRUE;276;"276";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";"=";"1";TRUE;641;"641 AND 348";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"1";FALSE;348;"641 AND 348";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"0";"<";"10";TRUE;910;"910";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0,1";"<=";"30";TRUE;1395;"1395";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Verstoring";"vergrassing/verruiging";"zb";"bedekking vergrassing/verruiging";"12";"<=";"50";TRUE;1564;"1564";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"HB";TRUE;701;"701";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open zand";"0";"<";"30";TRUE;1010;"2150 OR (1010 AND 998)";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open vegetaties";"15,1";">=";"10";TRUE;998;"2150 OR (1010 AND 998)";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"mozaïek met 2330";"0";"=";"1";FALSE;2150;"2150 OR (1010 AND 998)";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal talrijke ouderdomsstadia";"1";">=";"2";FALSE;544;"544 AND 1919";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"climax- of degeneratiestadium aanwezig";"0";">=";"1";FALSE;1919;"544 AND 1919";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";">=";"1";TRUE;642;"642 AND 342";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"1";FALSE;342;"642 AND 342";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"0";"<=";"10";TRUE;906;"906";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0,1";"<=";"10";TRUE;1389;"1389";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"12";"<=";"50";TRUE;1552;"1552";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1711;"1711";"Binnen";"Atlantic";1;41,5557692307692;41,5557692307692
"Combinatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 2.0";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"0";">=";"a";FALSE;703;"703";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 2.0";"Structuur";"horizontale structuur";"b";"afwisseling dopheidebulten en natte slenken";NA;">=";"r";NA;656;"656";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 2.0";"Structuur";"veenmossen";"b";"bedekking veenmoslaag";"0";">=";"lf";FALSE;1321;"1321";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 2.0";"Vegetatie";"aantal veenmossen";NA;"aantal veenmossen";"0";">=";"1";FALSE;549;"549";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"2";FALSE;328;"328";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"30";"<=";"30";TRUE;1441;"1441";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 2.0";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"97";"<=";"50";FALSE;1524;"1524";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"0";">=";"B";FALSE;704;"704";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"4";FALSE;329;"329 AND 547";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal veenmossen";"0";">=";"1";FALSE;547;"329 AND 547";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"30";"<=";"10";FALSE;1443;"1443";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"97";"<=";"50";FALSE;1508;"1508";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 2.0";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"a";TRUE;703;"703";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 2.0";"Structuur";"horizontale structuur";"b";"afwisseling dopheidebulten en natte slenken";NA;">=";"r";NA;656;"656";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 2.0";"Structuur";"veenmossen";"b";"bedekking veenmoslaag";"20";">=";"lf";TRUE;1321;"1321";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 2.0";"Vegetatie";"aantal veenmossen";NA;"aantal veenmossen";"0";">=";"1";FALSE;549;"549";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"2";FALSE;328;"328";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0,5";"<=";"30";TRUE;1441;"1441";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 2.0";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"7,00000000000001";"<=";"50";TRUE;1524;"1524";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"B";TRUE;704;"704";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"4";FALSE;329;"329 AND 547";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
"Combinatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal veenmossen";"0";">=";"1";FALSE;547;"329 AND 547";"Binnen";"Atlantic";1;55,241935483871;55,241935483871
