"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Status_indicator";"Belang";"SBZH";"Meting";"PlotWeight";"StratumWeight";"WeightComb";"Scenario"
"IV2017012711431363";"743982";6230;"6230_hmo";"Versie 2.0";"Structuur";"hoogopschietende soorten";TRUE;"b";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711431363";"743982";6230;"6230_hmo";"Versie 2.0";"Structuur";"horizontale structuur";TRUE;"b";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711292443";"743982";6230;"6230_hmo";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711431363";"743982";6230;"6230_hmo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711431363";"743982";6230;"6230_hmo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";"Cirkelplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711431363";"743982";6230;"6230_hmo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711431363";"743982";6230;"6230_hmo";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711431363";"743982";6230;"6230_hmo";"Versie 2.0";"Verstoring";"vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711431363";"743982";6230;"6230_hmo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711431363";"743982";6230;"6230_hmo";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711292443";"743982";6230;"6230_hmo";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711431363";"743982";6230;"6230_hmo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711431363";"743982";6230;"6230_hmo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711431363";"743982";6230;"6230_hmo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711431363";"743982";6230;"6230_hmo";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711431363";"743982";6230;"6230_hmo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711431363";"743982";6230;"6230_hmo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711431363";"743982";6230;"6230_hmo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012711431363";"743982";6230;"6230_hmo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012312531726";"745170";6230;"6230_ha";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";0,5;9,30666666666667;4,65333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012312301685";"745170";6230;"6230_ha";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,5;9,30666666666667;4,65333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012312531726";"745170";6230;"6230_ha";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,5;9,30666666666667;4,65333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012312531726";"745170";6230;"6230_ha";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";"Cirkelplot";0,5;9,30666666666667;4,65333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012312531726";"745170";6230;"6230_ha";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;9,30666666666667;4,65333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012312531726";"745170";6230;"6230_ha";"Versie 2.0";"Verstoring";"vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;9,30666666666667;4,65333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012312531726";"745170";6230;"6230_ha";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,5;9,30666666666667;4,65333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012312531726";"745170";6230;"6230_ha";"Versie 3";"Verstoring";"eutrofiëring";FALSE;"zb";"Binnen";"Vegetatieplot";0,5;9,30666666666667;4,65333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012312301685";"745170";6230;"6230_ha";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,5;9,30666666666667;4,65333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012312531726";"745170";6230;"6230_ha";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,5;9,30666666666667;4,65333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012312531726";"745170";6230;"6230_ha";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";0,5;9,30666666666667;4,65333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012312531726";"745170";6230;"6230_ha";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";0,5;9,30666666666667;4,65333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012312531726";"745170";6230;"6230_ha";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;9,30666666666667;4,65333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012312531726";"745170";6230;"6230_ha";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;9,30666666666667;4,65333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017012312531726";"745170";6230;"6230_ha";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";"Vegetatieplot";0,5;9,30666666666667;4,65333333333333;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 2.0";"Structuur";"hoogopschietende soorten";TRUE;"b";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 2.0";"Structuur";"horizontale structuur";TRUE;"b";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021414444810";"753630";6230;"6230_hmo";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";"Cirkelplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 2.0";"Verstoring";"vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021414444810";"753630";6230;"6230_hmo";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017021415171476";"753630";6230;"6230_hmo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";"Vegetatieplot";0,9;5,635;5,0715;"Combinatie crikelplot en vegetatieplot"
"IV2017011812094287";"781906";6230;"6230_hn";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,7;7,67647058823529;5,37352941176471;"Combinatie crikelplot en vegetatieplot"
"IV2017011812094287";"781906";6230;"6230_hn";"Versie 2.0";"Structuur";"hoogopschietende soorten";TRUE;"b";"Binnen";"Vegetatieplot";0,7;7,67647058823529;5,37352941176471;"Combinatie crikelplot en vegetatieplot"
"IV2017011812094287";"781906";6230;"6230_hn";"Versie 2.0";"Structuur";"horizontale structuur";TRUE;"b";"Binnen";"Vegetatieplot";0,7;7,67647058823529;5,37352941176471;"Combinatie crikelplot en vegetatieplot"
"IV2017011312251730";"781906";6230;"6230_hn";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,7;7,67647058823529;5,37352941176471;"Combinatie crikelplot en vegetatieplot"
"IV2017011812094287";"781906";6230;"6230_hn";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,7;7,67647058823529;5,37352941176471;"Combinatie crikelplot en vegetatieplot"
"IV2017011812094287";"781906";6230;"6230_hn";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";"Cirkelplot";0,7;7,67647058823529;5,37352941176471;"Combinatie crikelplot en vegetatieplot"
"IV2017011812094287";"781906";6230;"6230_hn";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;7,67647058823529;5,37352941176471;"Combinatie crikelplot en vegetatieplot"
"IV2017011812094287";"781906";6230;"6230_hn";"Versie 2.0";"Verstoring";"vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;7,67647058823529;5,37352941176471;"Combinatie crikelplot en vegetatieplot"
"IV2017011812094287";"781906";6230;"6230_hn";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,7;7,67647058823529;5,37352941176471;"Combinatie crikelplot en vegetatieplot"
"IV2017011812094287";"781906";6230;"6230_hn";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;7,67647058823529;5,37352941176471;"Combinatie crikelplot en vegetatieplot"
"IV2017011312251730";"781906";6230;"6230_hn";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,7;7,67647058823529;5,37352941176471;"Combinatie crikelplot en vegetatieplot"
"IV2017011812094287";"781906";6230;"6230_hn";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,7;7,67647058823529;5,37352941176471;"Combinatie crikelplot en vegetatieplot"
"IV2017011812094287";"781906";6230;"6230_hn";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";0,7;7,67647058823529;5,37352941176471;"Combinatie crikelplot en vegetatieplot"
"IV2017011812094287";"781906";6230;"6230_hn";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";0,7;7,67647058823529;5,37352941176471;"Combinatie crikelplot en vegetatieplot"
"IV2017011812094287";"781906";6230;"6230_hn";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;7,67647058823529;5,37352941176471;"Combinatie crikelplot en vegetatieplot"
"IV2017011812094287";"781906";6230;"6230_hn";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;7,67647058823529;5,37352941176471;"Combinatie crikelplot en vegetatieplot"
"IV2017011812094287";"781906";6230;"6230_hn";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;7,67647058823529;5,37352941176471;"Combinatie crikelplot en vegetatieplot"
"IV2018030715551163";"783954";6230;"6230_ha";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";0,28;9,30666666666667;2,60586666666667;"Combinatie crikelplot en vegetatieplot"
"IV2018030715412818";"783954";6230;"6230_ha";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";"Cirkelplot";0,28;9,30666666666667;2,60586666666667;"Combinatie crikelplot en vegetatieplot"
"IV2018030715551163";"783954";6230;"6230_ha";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,28;9,30666666666667;2,60586666666667;"Combinatie crikelplot en vegetatieplot"
"IV2018030715551163";"783954";6230;"6230_ha";"Versie 2.0";"Verstoring";"verbossing/verstruweling";FALSE;"b";"Binnen";"Cirkelplot";0,28;9,30666666666667;2,60586666666667;"Combinatie crikelplot en vegetatieplot"
"IV2018030715551163";"783954";6230;"6230_ha";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";0,28;9,30666666666667;2,60586666666667;"Combinatie crikelplot en vegetatieplot"
"IV2018030715551163";"783954";6230;"6230_ha";"Versie 2.0";"Verstoring";"vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,28;9,30666666666667;2,60586666666667;"Combinatie crikelplot en vegetatieplot"
"IV2018030715551163";"783954";6230;"6230_ha";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";0,28;9,30666666666667;2,60586666666667;"Combinatie crikelplot en vegetatieplot"
"IV2018030715551163";"783954";6230;"6230_ha";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";0,28;9,30666666666667;2,60586666666667;"Combinatie crikelplot en vegetatieplot"
"IV2018030715412818";"783954";6230;"6230_ha";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,28;9,30666666666667;2,60586666666667;"Combinatie crikelplot en vegetatieplot"
"IV2018030715551163";"783954";6230;"6230_ha";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,28;9,30666666666667;2,60586666666667;"Combinatie crikelplot en vegetatieplot"
"IV2018030715551163";"783954";6230;"6230_ha";"Versie 3";"Verstoring";"verbossing";FALSE;"b";"Binnen";"Cirkelplot";0,28;9,30666666666667;2,60586666666667;"Combinatie crikelplot en vegetatieplot"
"IV2018030715551163";"783954";6230;"6230_ha";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";0,28;9,30666666666667;2,60586666666667;"Combinatie crikelplot en vegetatieplot"
"IV2018030715551163";"783954";6230;"6230_ha";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,28;9,30666666666667;2,60586666666667;"Combinatie crikelplot en vegetatieplot"
"IV2018030715551163";"783954";6230;"6230_ha";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";0,28;9,30666666666667;2,60586666666667;"Combinatie crikelplot en vegetatieplot"
"IV2018030715551163";"783954";6230;"6230_ha";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";"Vegetatieplot";0,28;9,30666666666667;2,60586666666667;"Combinatie crikelplot en vegetatieplot"
"IV2017011215475751";"798133";1330;"1330_hpr";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";1;5,18125;5,18125;"Combinatie crikelplot en vegetatieplot"
"IV2017011215475751";"798133";1330;"1330_hpr";"Versie 2.0";"Structuur";"dominantie van één soort";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,18125;5,18125;"Combinatie crikelplot en vegetatieplot"
"IV2017011215475751";"798133";1330;"1330_hpr";"Versie 2.0";"Structuur";"horizontale structuur";NA;"b";"Binnen";"Vegetatieplot";1;5,18125;5,18125;"Combinatie crikelplot en vegetatieplot"
"IV2017011215475751";"798133";1330;"1330_hpr";"Versie 2.0";"Structuur";"microreliëf";TRUE;"zb";"Binnen";"Cirkelplot";1;5,18125;5,18125;"Combinatie crikelplot en vegetatieplot"
"IV2017011215475751";"798133";1330;"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbmr";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,18125;5,18125;"Combinatie crikelplot en vegetatieplot"
"IV2017011215475751";"798133";1330;"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbzil";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,18125;5,18125;"Combinatie crikelplot en vegetatieplot"
"IV2017011215302636";"798133";1330;"1330_hpr";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;5,18125;5,18125;"Combinatie crikelplot en vegetatieplot"
"IV2017011215475751";"798133";1330;"1330_hpr";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";1;5,18125;5,18125;"Combinatie crikelplot en vegetatieplot"
"IV2017011215475751";"798133";1330;"1330_hpr";"Versie 3";"Structuur";"dominantie van één soort";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,18125;5,18125;"Combinatie crikelplot en vegetatieplot"
"IV2017011215475751";"798133";1330;"1330_hpr";"Versie 3";"Structuur";"horizontale structuur";NA;"zb";"Binnen";"Vegetatieplot";1;5,18125;5,18125;"Combinatie crikelplot en vegetatieplot"
"IV2017011215475751";"798133";1330;"1330_hpr";"Versie 3";"Structuur";"microreliëf";TRUE;"zb";"Binnen";"Cirkelplot";1;5,18125;5,18125;"Combinatie crikelplot en vegetatieplot"
"IV2017011215475751";"798133";1330;"1330_hpr";"Versie 3";"Verstoring";"overgang naar rbbzil";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,18125;5,18125;"Combinatie crikelplot en vegetatieplot"
"IV2017011215475751";"798133";1330;"1330_hpr";"Versie 3";"Verstoring";"rietontwikkeling";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,18125;5,18125;"Combinatie crikelplot en vegetatieplot"
"IV2017011215302636";"798133";1330;"1330_hpr";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;5,18125;5,18125;"Combinatie crikelplot en vegetatieplot"
"IV2017010618013747";"801793";1330;"1330_hpr";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,85;5,18125;4,4040625;"Combinatie crikelplot en vegetatieplot"
"IV2017010618013747";"801793";1330;"1330_hpr";"Versie 2.0";"Structuur";"dominantie van één soort";TRUE;"zb";"Binnen";"Vegetatieplot";0,85;5,18125;4,4040625;"Combinatie crikelplot en vegetatieplot"
"IV2017010618013747";"801793";1330;"1330_hpr";"Versie 2.0";"Structuur";"horizontale structuur";NA;"b";"Binnen";"Vegetatieplot";0,85;5,18125;4,4040625;"Combinatie crikelplot en vegetatieplot"
"IV2017010618013747";"801793";1330;"1330_hpr";"Versie 2.0";"Structuur";"microreliëf";TRUE;"zb";"Binnen";"Cirkelplot";0,85;5,18125;4,4040625;"Combinatie crikelplot en vegetatieplot"
"IV2017010618013747";"801793";1330;"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbmr";TRUE;"zb";"Binnen";"Vegetatieplot";0,85;5,18125;4,4040625;"Combinatie crikelplot en vegetatieplot"
"IV2017010618013747";"801793";1330;"1330_hpr";"Versie 2.0";"Verstoring";"overgang naar rbbzil";TRUE;"zb";"Binnen";"Vegetatieplot";0,85;5,18125;4,4040625;"Combinatie crikelplot en vegetatieplot"
