"Scenario";"ID";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Belang";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"VoorwaardeID";"Combinatie";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"Comninatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 2.0";"Verstoring";"vergrassing/verruiging";"zb";"bedekking vergrassing/verruiging";"76";"<=";"50";FALSE;1556;"1556";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"1";">=";"HB";FALSE;674;"674";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open zand";"1";"<";"30";TRUE;984;"2151 OR (984 AND 973)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open vegetaties";"28,5";">=";"10";TRUE;973;"2151 OR (984 AND 973)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"mozaïek met 2330";"0";"=";"1";FALSE;2151;"2151 OR (984 AND 973)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal talrijke ouderdomsstadia";"0";">=";"2";FALSE;517;"517 AND 1918";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"climax- of degeneratiestadium aanwezig";"0";">=";"1";FALSE;1918;"517 AND 1918";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";">=";"1";TRUE;613;"613 AND 264";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"1";TRUE;264;"613 AND 264";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"0";"<=";"10";TRUE;872;"872";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"1";"<=";"10";TRUE;1397;"1397";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"76";"<=";"50";FALSE;1546;"1546";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"125394";"2310";"2310";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1675;"1675";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 2.0";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"cd";TRUE;679;"679";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447
"Comninatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 2.0";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal ouderdomsstadia";"3";">=";"2";TRUE;251;"251";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447
"Comninatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";"=";"1";TRUE;610;"610 AND 324";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447
"Comninatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"1";FALSE;324;"610 AND 324";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447
"Comninatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"70";"<=";"30";FALSE;1441;"1441";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447
"Comninatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 2.0";"Verstoring";"vergrassing/verruiging";"zb";"bedekking vergrassing/verruiging";"34,80256";"<=";"50";TRUE;1559;"1559";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447
"Comninatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"HB";TRUE;658;"658";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447
"Comninatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal talrijke ouderdomsstadia";"2";">=";"2";TRUE;519;"519 AND 1920";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447
"Comninatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"climax- of degeneratiestadium aanwezig";"1";">=";"1";TRUE;1920;"519 AND 1920";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447
"Comninatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";">=";"1";TRUE;612;"612 AND 327";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447
"Comninatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"1";FALSE;327;"612 AND 327";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447
"Comninatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"0";"<=";"10";TRUE;800;"800";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447
"Comninatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"70";"<=";"10";FALSE;1431;"1431";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447
"Comninatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"33,472";"<=";"50";TRUE;1500;"1500";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447
"Comninatie cirkelplot en vegetatieplot";"125998";"4030";"4030";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"2";"<=";"10";TRUE;1674;"1674";"Binnen";"Atlantic";0,867530016283834;114,382132088648;99,2299329134447
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Structuur";"(korst)moslaag";"b";"bedekking moslaag";"15";">=";"1";TRUE;944;"944";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"cd";TRUE;672;"672";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Structuur";"naakte bodem";"zb";"bedekking open zand";"0";">=";"1";FALSE;986;"986";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal ouderdomsstadia";"3";">=";"3";TRUE;250;"250";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";"=";"1";TRUE;614;"614 AND 263";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"1";FALSE;263;"614 AND 263";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"0";"<";"10";TRUE;874;"874";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0,1";"<=";"30";TRUE;1391;"1391";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 2.0";"Verstoring";"vergrassing/verruiging";"zb";"bedekking vergrassing/verruiging";"12";"<=";"50";TRUE;1556;"1556";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"HB";TRUE;674;"674";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open zand";"0";"<";"30";TRUE;984;"2151 OR (984 AND 973)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open vegetaties";"15,1";">=";"10";TRUE;973;"2151 OR (984 AND 973)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"mozaïek met 2330";"0";"=";"1";FALSE;2151;"2151 OR (984 AND 973)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal talrijke ouderdomsstadia";"1";">=";"2";FALSE;517;"517 AND 1918";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"climax- of degeneratiestadium aanwezig";"0";">=";"1";FALSE;1918;"517 AND 1918";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";">=";"1";TRUE;613;"613 AND 264";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"1";FALSE;264;"613 AND 264";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"0";"<=";"10";TRUE;872;"872";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0,1";"<=";"10";TRUE;1397;"1397";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"12";"<=";"50";TRUE;1546;"1546";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"127710";"2310";"2310";"Versie 3";"Verstoring";"verruiging";"zb";"bedekking verruiging";"0";"<=";"10";TRUE;1675;"1675";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 2.0";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"0";">=";"a";FALSE;676;"676";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 2.0";"Structuur";"horizontale structuur";"b";"afwisseling dopheidebulten en natte slenken";NA;">=";"r";NA;628;"628";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 2.0";"Structuur";"veenmossen";"b";"bedekking veenmoslaag";"0";">=";"lf";FALSE;1317;"1317";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 2.0";"Vegetatie";"aantal veenmossen";NA;"aantal veenmossen";"0";">=";"1";FALSE;521;"521";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"2";FALSE;320;"320";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"30";"<=";"30";TRUE;1437;"1437";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 2.0";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"97";"<=";"50";FALSE;1486;"1486";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"0";">=";"B";FALSE;681;"681";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"4";FALSE;321;"321 AND 520";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal veenmossen";"0";">=";"1";FALSE;520;"321 AND 520";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"30";"<=";"10";FALSE;1439;"1439";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"129234";"4010";"4010";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"97";"<=";"50";FALSE;1498;"1498";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 2.0";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"a";TRUE;676;"676";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 2.0";"Structuur";"horizontale structuur";"b";"afwisseling dopheidebulten en natte slenken";NA;">=";"r";NA;628;"628";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 2.0";"Structuur";"veenmossen";"b";"bedekking veenmoslaag";"20";">=";"lf";TRUE;1317;"1317";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 2.0";"Vegetatie";"aantal veenmossen";NA;"aantal veenmossen";"0";">=";"1";FALSE;521;"521";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"2";FALSE;320;"320";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"0,5";"<=";"30";TRUE;1437;"1437";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 2.0";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"7,00000000000001";"<=";"50";TRUE;1486;"1486";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"B";TRUE;681;"681";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"1";">=";"4";FALSE;321;"321 AND 520";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 3";"Vegetatie";"sleutelsoorten";"b";"aantal veenmossen";"0";">=";"1";FALSE;520;"321 AND 520";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 3";"Verstoring";"verbossing";"b";"bedekking verbossing";"0,5";"<=";"10";TRUE;1439;"1439";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"131806";"4010";"4010";"Versie 3";"Verstoring";"vergrassing";"zb";"bedekking vergrassing";"7,00000000000001";"<=";"50";TRUE;1498;"1498";"Binnen";"Atlantic";1;59,3729147585655;59,3729147585655
"Comninatie cirkelplot en vegetatieplot";"134098";"2310";"2310";"Versie 2.0";"Structuur";"(korst)moslaag";"b";"bedekking moslaag";"0";">=";"1";FALSE;944;"944";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"134098";"2310";"2310";"Versie 2.0";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"cd";TRUE;672;"672";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"134098";"2310";"2310";"Versie 2.0";"Structuur";"naakte bodem";"zb";"bedekking open zand";"0";">=";"1";FALSE;986;"986";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"134098";"2310";"2310";"Versie 2.0";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal ouderdomsstadia";"2";">=";"3";FALSE;250;"250";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"134098";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aanwezigheid struikheide";"1";"=";"1";TRUE;614;"614 AND 263";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"134098";"2310";"2310";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";"aantal sleutelsoorten";"0";">=";"1";FALSE;263;"614 AND 263";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"134098";"2310";"2310";"Versie 2.0";"Verstoring";"invasieve exoten";"zb";"bedekking invasieve exoten";"0";"<";"10";TRUE;874;"874";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"134098";"2310";"2310";"Versie 2.0";"Verstoring";"verbossing";"b";"bedekking verbossing";"1";"<=";"30";TRUE;1391;"1391";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"134098";"2310";"2310";"Versie 2.0";"Verstoring";"vergrassing/verruiging";"zb";"bedekking vergrassing/verruiging";"7,93";"<=";"50";TRUE;1556;"1556";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"134098";"2310";"2310";"Versie 3";"Structuur";"dwergstruiken";"b";"bedekking dwergstruiken";"87,5";">=";"HB";TRUE;674;"674";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"134098";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open zand";"0";"<";"30";TRUE;984;"2151 OR (984 AND 973)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"134098";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"bedekking open vegetaties";"0";">=";"10";FALSE;973;"2151 OR (984 AND 973)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"134098";"2310";"2310";"Versie 3";"Structuur";"horizontale structuur";"zb";"mozaïek met 2330";"0";"=";"1";FALSE;2151;"2151 OR (984 AND 973)";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"134098";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"aantal talrijke ouderdomsstadia";"1";">=";"2";FALSE;517;"517 AND 1918";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
"Comninatie cirkelplot en vegetatieplot";"134098";"2310";"2310";"Versie 3";"Structuur";"ouderdomsstructuur Struikheide";"b";"climax- of degeneratiestadium aanwezig";"1";">=";"1";TRUE;1918;"517 AND 1918";"Binnen";"Atlantic";1;41,4513647749938;41,4513647749938
